,id,country,weight,width,height,thickness,screen_resol,screen_size,screen_type,MaxSDMemory,PhoneMemory,RAM,OperSystem,SIMType,Warranty,CPUType,CPUFreq,CPUCores,MainCameraMP,FrontCameraMP,SIMNumber,Wireless,CommunicStand,SatelliteNavig,Battery,InterfaceType,MusicWorkingTime,VideoWorkingTime,sales_count
900,98980908,Китай,195 г,7.6 см,16.5 см,,720*1612,"6.56""",IPS,,32 GB,2 GB,Android,nano SIM,13 месяцев,Mediatek MT6761D,1800 МГц,4,,,2,Wi-Fi; Bluetooth,GSM; GPRS; LTE,GPS A-Gps,5000 mAч,USB Type-C,,,400
901,121060323,Китай,195 г,7.64 см,16.51 см,0.88 см,2400x1080,"6,6""",PLS,,64 ГБ,4 ГБ,Android,,Гарантия 1 год,Samsung Exynos 850,2000 МГц,8,50 Мп,,2,,"LTE, 2G, 3G",,5000 mAh,,,,5
902,123612661,Китай,,,,,2400 x 1080,"6,67""",AMOLED,1 ТБ,128,8,Android,Nano-SIM,1 год,Mediatek Helio G96 2.05 ГГц,,8,,,2,Wi-Fi; Bluetooth 5.1; ИК-Порт; GPS,2G; 3G; 4G (LTE),GPS; A-GPS; ГЛОНАСС,5000 mAh,USB Type-C,,,70
903,133009856,Китай,181 г,,,,2400x1080,6.7,Super AMOLED Plus,,256,8,Android,Nano-SIM,Гарантия 1 год,Qualcomm,2.4 МГц,8,108 Мп,32 Мп,2,Bluetooth; NFC; Wi-Fi,5G; LTE,GPS; ГЛОНАСС,5000,,,,1
904,95235972,Китай,,,,,960х480,5.5,,128 ГБ,32 ГБ,2 ГБ,Android,Nano-SIM,12 месяцев,Spreadtrum SC9832E,,,,,2,"Bluetooth, GPS, Wi-Fi",,"ГЛОНАСС, GPS, A-GPS",4000 mAh,Micro - USB,,,300
905,59069026,Вьетнам,,,,,2340x1080,"6.4""",,,256 GB,8 GB,,NanoSIM,,Exynos 2100,2400 МГц,8,,,2,"Wi-Fi, Bluetooth, NFC",,,4500 mAh,,,,1
906,28859901,Китай,112 г,7.5 см,15.6 см,1 см,1640x720,6.1'',,,32 ГБ,2 ГБ,Android 10 Go,nano,1 год,UNISOC SC9832E 1.4 ГГц,1400 МГц,4-х ядерный,5 Мп,,2 Sim cards,Bluetooth 4.2; Wi-Fi,4G LTE,GPS + ГЛОНАСС,3000,microUSB 2.0,,,300
907,136150175,Китай,,,,,720*1612,"6,6''",TN,,32 GB,2 GB,Android,nano SIM,13 месяцев,MediaTek Helio A22,,4,,5 Мп,2,Wi-Fi; Bluetooth,GSM; GPRS; LTE,GPS A-Gps,5000 mAч,USB Type-C,,,300
908,134471809,Китай,172 г,7.15 см,14.67 см,0.78 см,2532x1170,"6.1""",Super Retina XDR,,128 ГБ,6,iOS,Nano-SIM,1 год,A15 Bionic,,,,,SIM,"NFC, Bluetooth, Wi-Fi","4G, 5G, LTE","GALILEO, GPS, ГЛОНАСС",,Lightning,,,5
909,138263167,,,,,,,6.1,,,128 ГБ,6 ГБ,iOS 16,nano sim; e-sim,1 год,,,6 ядер,,,,,,,,Lightning,,,5
910,62896800,Китай,0.36 г,,16.5 см,,720*1600,"6,5""",IPS,256 Gb,32 GB,2 GB,,,12 месяцев,,,,,,2 SIM,Blootouth 5.0; NFS,,,5000 мAh,,,,200
911,136196063,,,,,,1290 х 2796,6.7,,,256 ГБ,6 ГБ,iOS 16,nano,,,,6 ядер,,,SIM,"NFC, Bluetooth, Wi-Fi",,,,Lightning,,,1
912,123610317,Китай,,,,,2400 x 1080,"6,43""",AMOLED,1 ТБ,128,8,Android,Nano-SIM,12 месяцев ( 1 год ),MediaTek Helio G96 (8 ядер),,8 ядер,,,2,Bluetooth; Wi-Fi; Инфракрасный порт,2G / 3G / 4G LTE,GPS / ГЛОНАСС / Galileo/ Beidou / A-GPS,5000 m*Ah,USB Type-C,,,70
913,133443392,Китай,205 г,7.61 см,16.42 см,0.81 см,2400 x 1080,"6.67""",AMOLED,1024 GB,256 ГБ,8,Andriod,Nano-SIM,1 год,Snapdragon 695,,8,,16 Мп,2 шт,Bluetooth 5.1; WI-FI 2.4 GHz / 5 GHz,2G / 3G / 4G LTE / 5G,GPS / ГЛОНАСС / Galileo/ Beidou / A-GPS,5000 mAh,mini-jack 3.5 mm; USB (Type C),,,40
914,97270062,,173 г,7.4 см,16 см,0.7 см,2400 x 1080; FHD+,"6.55""",AMOLED,,128 ГБ,8 ГБ,Android; MIUI,nano SIM,,Qualcomm Snapdragon 778G,,8,108 Мп,32 Мп,2,NFC; Wi-Fi; Bluetooth,3G; 4G; 5G,,4300 мАч,USB Type-C; 3.5 мм,,,100
915,138524899,,,,,,1290 х 2796,6.7,,,256 ГБ,6 ГБ,iOS 16,nano sim; e-sim,1 год,,,6 ядер,,,Двойная eSIM,,,,,Lightning,,,1
916,125813134,Китай,173 г,8 см,16 см,1 см,2400x1080,6.55,AMOLED,,128 ГБ,8,Android,nano SIM,,Snapdragon 778G,2.4 МГц,8,108 Мп,32 Мп,2,Bluetooth; NFC; Wi-Fi,"2G, 3G, 4G, 5G",A-GPS; BeiDou; Galileo,4300 мА*ч,USB Type-C,,,10
917,33083140,Китай,194 г,8 см,16.9 см,0.9 см,1600x720,6.53'',IPS,512 ГБ,32 ГБ,2 ГБ,Android,Nano-SIM,,MediaTek,2 МГц,8 ядер,13 Мп,5 Мп,2 SIM,Bluetooth; Wi-Fi,,"Есть; ГЛОНАСС, GPS, AGPS",5000 мАч,microUSB,,,1300
918,97238691,Китай,181 г,7.5 см,16.2 см,0.9 см,2400 x 1080 FHD+,"6.5""",IPS,,64 ГБ,4 ГБ,MIUI 12.5 на базе Android 11,nano SIM,,MediaTek Helio G88,,8,50 Мп,8 Мп,2,NFC; WiFi 802.11ac; Bluetooth,3G; 4G,,5000 mAч,3.5 мм; USB Type-C,,,90
919,138524708,,,,,,1290 х 2796,6.7,,,128 ГБ,6 ГБ,iOS 16,nano SIM; e-Sim,1 год,,,6 ядер,,,,,,,,Lightning,,,1
920,90513447,Китай,190 г,,16.96 см,0.83 см,1650 x 720,"6.71""",IPS,,128,4,Аndroid,Nano-SIM,1 год,Snapdragon 680,,8,,,2,Bluetooth 5.0; NFC; ИК-Порт,2G / 3G / 4G LTE,ГЛОНАСС; Galileo; BeiDou,5000 мАч,USB Type-C; Jack 3.5 мм,,,100
921,138684073,,,,,,,6.21,IPS,,128,6,,,,Hisilicon Kirin 710,,4,,,2,4G LTE; Bluetooth; Wi-Fi,LTE,,3400 ма*ч,,,,10
922,137871710,Китай,186 г,7.5 см,15.9 см,0.8 см,2340x1080,"6.3""",IPS; Full HD,256 ГБ,64 ГБ,6 ГБ,Android,NanoSIM,,Qualcomm Snapdragon,,8,,,2,Wi-Fi; GPS; Bluetooth,4G LTE; 3G; 2G,ГЛОНАСС; A-GPS; GPS,4000 мАч,USB Type-C; mini jack 3.5 mm,,,20
923,136184859,Китай,,,,,2796 x 1290,"6.7""",емкостный,,128ГБ,6 ГБ,iOS,micro SIM+nano SIM,1 год,Apple A16 Bionic,,6,,,SIM,"NFC, Bluetooth, Wi-Fi",2G; 3G; 4G LTE,Galileo; GPS; ГЛОНАСС,4323мА*ч,Lightning,,,1
924,134698496,Китай,199 г,,,,2400x1080,6.67,AMOLED,,128 ГБ,6 ГБ,Android,nano SIM,1 год,"snapdragon 732g (8 ядер), 2.3 ггц",2 МГц,8,108 Мп,16 Мп,2,Bluetooth; Wi-Fi; NFC,3G,BeiDou; Galileo; ГЛОНАСС,5020 мА*ч,USB Type-C,,,20
925,90514503,Китай,190 г,,16.96 см,0.83 см,1650 x 720,"6.71""",IPS,,64,4,Аndroid,Nano-SIM,1 год,Snapdragon 680,,8,,,2,Bluetooth 5.0; NFC; ИК-Порт,2G / 3G / 4G LTE,ГЛОНАСС; Galileo; BeiDou,5000 мАч,USB Type-C; Jack 3.5 мм,,,100
926,97276619,Китай,181 г,7.6 см,16.2 см,0.9 см,2400 x 1080; FHD+,"6.5""",IPS,,128 ГБ,4 ГБ,Android; MIUI,nano SIM,,MediaTek Helio G88,,8,50 Мп,8 Мп,2,Bluetooth 5.1; Wi-Fi; NFC,3G; 4G,GPS; Galileo; ГЛОНАСС,5000 мАч,USB Type-C; mini jack 3.5 мм,,,50
927,28860290,Китай,112 г,7.5 см,15.6 см,1 см,1640x720,6.1'',,,32 ГБ,2 ГБ,Android 10 Go,nano,1 год,UNISOC SC9832E 1.4 ГГц,1400 МГц,4-х ядерный,5 Мп,,2 Sim cards,Bluetooth 4.2; Wi-Fi,4G LTE,GPS + ГЛОНАСС,3000,microUSB 2.0,,,100
928,94663309,Китай,,,,,2400 x 1080 FHD+,"6.5""",IPS,,64 ГБ,4 ГБ,MIUI 12.5 на базе Android 11,nano SIM,,Mediatek G88,,8,50 Мп,8 Мп,2,4G LTE; Bluetooth; Wi-Fi,"3G, 4G",,5000 mA-ч,USB Type-C,,,100
929,138486413,,,,,,,6.1,,,128 ГБ,6 ГБ,iOS 16,nano sim; e-sim,1 год,,,6 ядер,,,Двойная eSIM,,,,,Lightning,,,1
930,140466045,Китай,200 г,3 см,16.3 см,1 см,2460x1080,6.6,IPS,,256,8,Android,nano sim,1 год,MediaTek Dimensity 8100-MAX,,8,64 Мп,16 Мп,2,bluetooth; nfc; wi-fi,5G,a-gps; глонасс; beidou,5080 ма*ч,USB Type-C,,,5
931,140466047,Китай,200 г,3 см,16.3 см,1 см,2460x1080,6.6,IPS,,256,8,Android,nano sim,1 год,MediaTek Dimensity 8100-MAX,,8,64 Мп,16 Мп,2,bluetooth; nfc; wi-fi,5G,a-gps; глонасс; beidou,5080 ма*ч,USB Type-C,,,5
932,137542569,Китай,189 г,7.5 см,15.9 см,0.84 см,2400х1080,"6.5""",Super AMOLED,,256,8,Android,nano SIM,1 год,Snapdragon 778G,2400 МГц,8,64 Мп,32 Мп,2,Bluetooth; GPS; NFC; Wi-Fi,2G/3G/4G/5G,A-GPS; GPS; ГЛОНАСС,4500 мАч,USB Type-C; 3.5 мм,,,5
933,136187423,Китай,,,,,2796 x 1290,"6.7""",емкостный,,128ГБ,6 ГБ,iOS,micro SIM+nano SIM,1 год,Apple A16 Bionic,,6,,,SIM,"NFC, Bluetooth, Wi-Fi",2G; 3G; 4G LTE,Galileo; GPS; ГЛОНАСС,4323мА*ч,Lightning,,,5
934,119951519,Китай,148 г,,,,1334x750,4.7,IPS,,64 ГБ,3 ГБ,iOS,nano SIM,90 дней,Apple A13 Bionic,,6,,,2,NFC; Bluetooth 5.1; Wi-Fi 802.11,,,1820,Lightning,,,40
935,125802413,Китай,181 г,8 см,16 см,1 см,2400x1080,6.5,IPS,,128 ГБ,4 ГБ,Android,Nano-SIM,,Helio G88,2 МГц,8,50 Мп,8 Мп,2,Bluetooth; NFC; Wi-Fi,"2G, 3G, 4G",A-GPS; BeiDou; Galileo,5000 мА*ч,USB Type-C,,,40
936,138584757,Китай,193 г,7.6 см,16.4 см,1 см,2400x1080,6.67,AMOLED; Сенсорный; мультитач,,256,8,Android,nano SIM,1 год,"snapdragon 732g (8 ядер), 2.3 ггц",2.3 МГц,8,108 Мп,16 Мп,2,Bluetooth; Wi-Fi; NFC,4G LTE,BeiDou; Galileo; ГЛОНАСС,5020 мА*ч,USB Type-C,,,10
937,135563364,Китай,172 г,7.15 см,14.67 см,0.78 см,2532x1170,"6.1""",Super Retina XDR,,128 ГБ,6,iOS,Nano-SIM,1 год,A15 Bionic,,,,,SIM,"NFC, Bluetooth, Wi-Fi","4G, 5G, LTE","GALILEO, GPS, ГЛОНАСС",,Lightning,,,1
938,135746370,Китай,180 г,7.4 см,15.9 см,8.09 см,2400x1080,"6,43""",AMOLED,,128,6,Android,Nano-SIM,,"helio g96 (8 ядер), 2.05 ггц",,6,,16 Мп,2,"BlueTooth 5,2; GPS; NFC; Wi-Fi; ИК-Порт",3G; 2G; 4G (LTE),ГЛОНАСС; GPS,5000 mAh,"USB Type-C; 3,5 мм",,,1
939,112158214,Китай,195 г,8 см,17 см,,2408 x 1080,"6.6""",Сенсорный; цветной,1 ТБ,64 GB,4 GB,Android,Nano-SIM,,Exynos 850,2000 МГц,8 ядер,50 Мп,8 Мп,2 SIM,NFC; Bluetooth; Wi-Fi,3G; 4G,,5000 мАч,USB Type-C,,,30
940,38573789,Китай,,,,,,,,,16 ГБ,1 ГБ,,,,,,,,,,Bluetooth,,,,,,,300
941,94663308,Китай,,,,,2400 x 1080 FHD+,"6.5""",IPS,,64 ГБ,4 ГБ,MIUI 12.5 на базе Android 11,nano SIM,,Mediatek G88,,8,50 Мп,8 Мп,2,4G LTE; Bluetooth; Wi-Fi,"3G, 4G",,5000 mA-ч,USB Type-C,,,100
942,95943032,Китай,189 г,7.5 см,16.5 см,0.81 см,2408 x 1080,"6,6",LED дисплей,256 Gb,64 GB,4 GB,Андроид 11,Nano-SIM,Год,Unisoc T616,2400 МГц,8,50 Мп,,2 SIM,Bluetooth; GPS; NFC; Wi-Fi,2G; 3G; LTE,да,5000,USB Type-C,,,40
943,72953517,Китай,194 г,7.7 см,16.49 см,0.9 см,1600x720,"6.53""",IPS,512 Gb,32 GB,2 GB,Android 10,Nano-SIM,12 месяцев (1 год),Mediatek Helio G25 2 ГГц,2000 МГц,8,13 Мп,5 Мп,2 nano-SIM,Bluetooth 5.0; Wi-Fi 802.11 b/g/n,2G / 3G / 4G LTE,"ГЛОНАСС, GPS, A-GPS",5000 mAh,Micro USB 2.0; mini jack 3.5 мм,,,400
944,136191408,,,,,,1290 х 2796,6.7,,,256 ГБ,6 ГБ,iOS 16,nano,,,,6 ядер,,,SIM,"NFC, Bluetooth, Wi-Fi",,,,Lightning,,,1
945,139715082,,,,,,,6.1,,,256 ГБ,6 ГБ,iOS 16,nano SIM; Apple SIM; micro SIM,1 год,,,6 ядер,,,,,,,,Lightning,,,1
946,135565786,Китай,172 г,7.15 см,14.67 см,0.78 см,2532x1170,"6.1""",Super Retina XDR,,128 ГБ,6,iOS,Nano-SIM,1 год,A15 Bionic,,,,,SIM,"NFC, Bluetooth, Wi-Fi","4G, 5G, LTE","GALILEO, GPS, ГЛОНАСС",,Lightning,,,0
947,135746368,Китай,180 г,7.4 см,15.9 см,8.09 см,2400x1080,"6,43""",AMOLED,,128,6,Android,Nano-SIM,,"helio g96 (8 ядер), 2.05 ггц",,6,,16 Мп,2,"BlueTooth 5,2; GPS; NFC; Wi-Fi; ИК-Порт",3G; 2G; 4G (LTE),ГЛОНАСС; GPS,5000 mAh,"USB Type-C; 3,5 мм",,,0
948,140670513,Китай,310 г,7.2 см,15 см,1 см,1440 х 720,5.5,IPS,128 ГБ,8 ГБ,1 ГБ,Android,Nano-SIM,1 год,SC7731E,,4,,5 Мп,2,Wi-Fi; Bluetooth,3G; 4G; LTE,GPS,2200 мА*ч,microUSB,,,0
949,38571541,Китай,,,,,854x480,5'',,,16 ГБ,,,,12 мес,4-ядерн. 1.3 Гц,,4-х ядерный,,,2 SIM,Bluetooth; Wi-Fi,"3G, 4G,",,2400 mAh,,,,200
950,98971784,Китай,198.7 г,7.44 см,16.66 см,0.83 см,2040x1080,6.8,AMOLED,,128 GB,6 GB,Android,Nano-SIM,1 год,2.0 ггц; Helio G85 (8 ядер),2000 МГц,8,48 Мп,32 Мп,2,Bluetooth 5.0 / NFC / Wi-Fi,4 G,GPS (спутник) + ГЛОНАСС + Galileo,5000 mAh,USB Type-C,,,20
951,140470697,Китай,200 г,7 см,16.3 см,1 см,2460x1080,6.6,IPS,,128,8,Android,nano sim,1 год,MediaTek Dimensity 8100-MAX,2 МГц,8,64 Мп,16 Мп,2,bluetooth; wi-fi; nfc,5G,a-gps; galileo; глонасс,5080 ма*ч,USB Type-C,,,1
952,140470704,Китай,200 г,7 см,16.3 см,1 см,2460x1080,6.6,IPS,,128,8,Android,nano sim,1 год,MediaTek Dimensity 8100-MAX,2 МГц,8,64 Мп,16 Мп,2,bluetooth; wi-fi; nfc,5G,a-gps; galileo; глонасс,5080 ма*ч,USB Type-C,,,1
953,140470709,Китай,200 г,7 см,16.3 см,1 см,2460x1080,6.6,IPS,,128,8,Android,nano sim,1 год,MediaTek Dimensity 8100-MAX,2 МГц,8,64 Мп,16 Мп,2,bluetooth; wi-fi; nfc,5G,a-gps; galileo; глонасс,5080 ма*ч,USB Type-C,,,5
954,133009831,Китай,181 г,,,,2400x1080,6.7,Super AMOLED Plus,,256,8,Android,Nano-SIM,Гарантия 1 год,Qualcomm,2400 МГц,8,108 Мп,32 Мп,2,Bluetooth; NFC; Wi-Fi,5G; LTE,GPS; ГЛОНАСС,5000,,,,1
955,116823319,Китай,205 г,7.45 см,16.68 см,0.85 см,2460х1080,,IPS,,128 ГБ,8 ГБ,Android 12,NanoSIM,Гарантия производителя 1 год,MediaTek Helio G96,2000 МГц,8,64 Мп,,2,,"LTE, 2G, 3G","ГЛОНАСС, GPS, BDS, AGPS, BeiDou",5000 mAh,,,,10
956,100009577,Китай,186 г,7.4 см,15.97 см,0.81 см,2400x1080,"6,4""",Super AMOLED,,128,8,Android,nano SIM,12 месяцев,Samsung Exynos 1280,2400 МГц,8,48 Мп,,2,"Wi-Fi, Bluetooth, NFC","5G, LTE, 2G, 3G","ГЛОНАСС, GPS, BDS, AGPS, BeiDou",5000 мА*ч,"mini-Jack (3.5 мм), USB C",,,1
957,115901317,Вьетнам,195 г,8 см,16 см,0.8 см,2408 x 1080,6.6'',PLS,1 ТБ,64 GB,4 GB,Android 12,Nano-SIM,,Exynos 850,2000 МГц,8 ядер,50 Мп,8 Мп,2 SIM,NFC; Wi-Fi; Bluetooth,3G / 4G (LTE),,5000 мАч,"USB Type C; Jack 3,5 мм",,,10
958,90426831,Китай,192 г,7.6 см,16 см,,1080x2408,6.6 дюйма,PLS,1000 ГБ,64 GB,4 GB,Android 12,Nano-SIM,12 месяцев,Snapdragon 680,2000 МГц,8 ядер,50 Мп,,2 SIM,Bluetooth; Wi-Fi,3 G; 4G (LTE),"ГЛОНАСС, Beidou, GPS, Galileo, QZSS",5000,type-c,,,50
959,133009832,Китай,181 г,,,,2400x1080,6.7,Super AMOLED Plus,,256,8,Android,Nano-SIM,Гарантия 1 год,Qualcomm,2.4 МГц,8,208 Мп,32 Мп,2,Bluetooth; NFC; Wi-Fi,5G; LTE,GPS; ГЛОНАСС,5000,,,,5
960,140482639,Китай,,,,,2532х1170,"5.4""",OLED,,128 ГБ,6 ГБ,iOS,Nano-SIM,1 год,Apple A15 Bionic,,6 ядер,,,1,Bluetooth 5.0; NFC; Wi-Fi,4G; 5G; LTE,Galileo; GPS; ГЛОНАСС,,Lightning,,,1
961,123876181,Китай,205 г,7.6 см,16.3 см,0.9 см,2640х1200,6.67,AMOLED,,256 ГБ,12 ГБ,Android,Nano-SIM,Гарантия производителя 1 год.,,3.2 МГц,8,200 Мп,,2,Bluetooth; Wi-Fi; ИК-Порт,5G,GPS; ГЛОНАСС,5000,3.5 мм,,,1
962,116076627,Китай,,10 см,5 см,,2400x1080,"6.6""",PLS,,32,3,,NanoSIM,Гарантия 1 год,Samsung Exynos 850,2000 МГц,8,50 Мп,8 Мп,2 SIM,"Wi-Fi, Bluetooth, NFC","LTE, 2G, 3G","ГЛОНАСС, GPS, BDS, AGPS, BeiDou",5000 m*Ah,USB C (PD); mini-Jack,,,20
963,136601983,Китай,,,,,1080*2400,"6,4""",Super AMOLED,,128 GB,6 GB,Android,nano SIM,12 месяцев,MediaTek Helio G80,,8,,,2,Wi-Fi; Bluetooth,GSM; GPRS; LTE,"ГЛОНАСС, GPS, A-GPS, BeiDou, Galileo",5000 mAч,USB Type-C,,,10
964,95249384,Китай,189 г,7.5 см,16.5 см,0.81 см,2408 x 1080,"6,6",LED дисплей,256 Gb,128 GB,4 GB,Андроид 11,Nano-SIM,Год,Unisoc T616,2400 МГц,8,50 Мп,,2 SIM,Bluetooth; GPS; NFC; Wi-Fi,2G; 3G; LTE,да,5000,USB Type-C,,,10
965,134698497,Китай,199 г,,,,2400x1080,6.67,AMOLED,,128 ГБ,6 ГБ,Android,nano SIM,1 год,"snapdragon 732g (8 ядер), 2.3 ггц",2 МГц,8,108 Мп,16 Мп,2,Bluetooth; Wi-Fi; NFC,3G,BeiDou; Galileo; ГЛОНАСС,5020 мА*ч,USB Type-C,,,20
966,90426314,Китай,195 г,7.6 см,16.5 см,0.89 см,2408x1080,"6.6""",PLS,1000 ГБ,64 ГБ,4 ГБ,Android,Nano-SIM,12 месяцев,Samsung Exynos 850,2000 МГц,8 ядер,50 Мп,,2,"Bluetooth 5.0; NFC; Wi-Fi,GPS","2G, 3G, 4G","ГЛОНАСС, GPS, A-GPS, BeiDou, Galileo, QZSS",5000 mAh,USB Type-C,,,90
967,137004240,Китай,200 г,,,,1600*720,6.5 дюйм,Сенсорный; цветной; вырез на экране,,64,4,Android,Dual SIM (nano-SIM),1 год,Unisoc SC9863A,1600 МГц,8,8 Мп,,,NFC; Bluetooth; Wi-Fi,"4G LTE, 3G, 2G","BeiDou, A-GPS, Galileo, ГЛОНАСС, GPS",5000 мА⋅ч,mini jack 3.5 mm; Micro-USB,,,10
968,95249253,Китай,189 г,7.5 см,16.5 см,0.81 см,2408 x 1080,6.6,LED дисплей,256 Gb,64 GB,4 GB,Андроид 11,Nano-SIM,Год,Unisoc T616,2400 МГц,8,50 Мп,,2 SIM,Bluetooth; GPS; NFC; Wi-Fi,2 G; 3 G; LTE,да,5000 m*Ah,USB Type-C,,,30
969,90562729,Вьетнам,186 г,7.4 см,15.9 см,0.81 см,2400х1080,"6.4""",Super AMOLED,1 ТБ,128 ГБ,6 ГБ,Android,Nano-SIM,1 год,Samsung Exynos 1280,2400 МГц,8 ядер,48 Мп,,2,Bluetooth 5.1; NFC; Wi-Fi,4G; 5G; LTE,Galileo; GPS; ГЛОНАСС,5000 mAh,USB Type-C,,,40
970,95239160,Китай,,,,,2460х1080,"6.78""",IPS FHD+,256 ГБ,128 ГБ,6,Android 12 + HiOS,NanoSIM,1 год,MediaTek Helio G85,,8,,,2,"Bluetooth 5.0, Wi-Fi 5 ГГц, NFC",4G,"GPS, ГЛОНАСС, Beidou, Galileo",5000 мАч,USB Type-C 18Вт,,,30
971,140174198,Китай,,,,,2532x1170,6.1'',OLED,,64 ГБ,,iOS,Nano-SIM,1 год,Apple A14 Bionic,,,,,1,NFC; Bluetooth 5.0; Wi-Fi 802.11ac,3G; 4G; 2G,ГЛОНАСС; GPS; BeiDou,,1xLightning,,,1
972,104911150,Китай,,,,,720x1600,6.517'',,,16 ГБ,2 ГБ,,Nano-SIM,,"SC9863A (8 ядер), 1.6 ГГц",,,,,2 SIM,802.11 b/g/n,LTE CAT4,,3000 мА*ч,Micro USB 2.0,,,50
973,32767274,Вьетнам,,,,,2400x1080,6.4'',Super AMOLED,,64 ГБ,4 ГБ,Android,,,,,,,,2,,,,5000 мАч,,,,30
974,33433076,Индия,,,,,2400x1080,6.5'',Super AMOLED,,128 ГБ,4 ГБ,Android,nano,1 год,Qualcomm Snapdragon 720G,,8 шт.,64 Мп,,2 шт.,Bluetooth; NFC; Wi-Fi,3G; 4G; 2G,A-GPS; ГЛОНАСС; GPS,4500 мАч,"USB Type C; mini Jack 3,5 мм",,,40
975,122243680,Китай,192 г,7.6 см,16 см,,1080x2408,6.6 дюйма,PLS,1000 ГБ,64 GB,4 GB,Android 12,Nano-SIM,12 месяцев,Snapdragon 680,2000 МГц,8 ядер,50 Мп,,2 SIM,Bluetooth; Wi-Fi,3 G; 4G (LTE),"ГЛОНАСС, Beidou, GPS, Galileo, QZSS",5000,type-c,,,10
976,96388798,Китай,186 г,10 см,8 см,,2412х1080,6.7'',OLED,,256,8,Android v.12.0,NanoSIM,Гарантия 1 год,,2850 МГц,8,50 Мп,16 Мп,2 SIM,"Wi-Fi, Bluetooth, NFC","5G, LTE, 2G, 3G","ГЛОНАСС, GPS, BDS, AGPS, BeiDou",4500 m*Ah,mini-Jack; USB C (PD),,,5
977,90564121,Вьетнам,190 г,7.48 см,15.9 см,0.81 см,2400x1080,"6.5""",Super AMOLED,1 ТБ,128 ГБ,6 ГБ,Android,Nano-SIM,1 год,Samsung Exynos 1280,2400 МГц,8 ядер,64 Мп,32 Мп,2,Bluetooth 5.1; NFC; Wi-Fi,4G; 5G; LTE,Galileo; GPS; ГЛОНАСС,5000 mAh,USB Type-C,,,50
978,104435322,,,,,,,,,,,256 ГБ,,,,,,,,,,,,,,,,,10
979,43644400,Вьетнам,,,,,,6.5'',PLS,,64 ГБ,4 ГБ,Android,,,,,,,,,,,,5000 мАч,,,,40
980,33428505,Вьетнам,,,,,2400x1080,6.4'',Super AMOLED,,128 ГБ,4 ГБ,Android,nano,1 год,MediaTek Helio G80,,8 шт.,64 Мп,,2 шт.,Bluetooth; NFC; Wi-Fi,3G; 2G; LTE,A-GPS; ГЛОНАСС; GPS,5000 мАч,"USB Type C; mini Jack 3,5 мм",,,20
981,90428334,Индия,187 г,7.5 см,16 см,0.84 см,2400x1080,"6.5""",Super AMOLED,,128,4,,NanoSIM,12 месяцев,Snapdragon 720G,2300 МГц,8,4 Мп,32 Мп,2,Bluetooth 5.0; NFC; Wi-Fi (802.11 ac),2G; 3G; 4G (LTE),BeiDou; GPS; ГЛОНАСС,4500 мАч,USB Type-C,,,5
982,97566030,,,7.45 см,16.6 см,0.85 см,2460x1080,6.8,"Full HD, IPS",,128 ГБ,8 ГБ,Android,nano SIM,1 год,MediaTek Helio G96,,8,,,2,Bluetooth; NFC; Wi-Fi; GPS,"2G, 3G, 4G LTE",BeiDou; Galileo; ГЛОНАСС,5000 мА*ч,mini jack 3.5 mm; USB Type-C,,,5
983,137355347,Китай,207 г,7.18 см,15.22 см,0.87 см,2400x1080,"6,1",AMOLED,,128,6,Android,nanoSIM,1 год,,2800 МГц,8,12.2 Мп,,2,"Wi-Fi, Bluetooth, NFC","LTE, 2G, 3G",,4410,USB C,,,1
984,99628728,Китай,148 г,,,,1334x750,4.7,IPS,,128 ГБ,3 ГБ,iOS,nano SIM; e-Sim,1 год,Apple A13 Bionic,2600 МГц,6,,,2,4G LTE; Bluetooth; Wi-Fi,NFC; Wi-Fi 6,,,Lightning,,,10
985,99810817,Вьетнам,211 г,7.59 см,16.4 см,0.91 см,1600x720,"6.5""",TFT,,32 ГБ,2 ГБ,Android,Nano-SIM,1 год,Unisoc SC9863A,1600 МГц,8,,5 Мп,2,Bluetooth; Wi-Fi,4G LTE,Galileo; GPS; ГЛОНАСС,5000 mAh,Jack 3.5 мм; Micro USB,,,20
986,85078404,Китай,194 г,7.7 см,16.49 см,0.9 см,1600x720,"6.53""",IPS,512 Gb,32 GB,2Gb,Android 10,Nano-SIM,12 месяцев (1 год),Mediatek Helio G25 2 ГГц,2000 МГц,8,13 Мп,5 Мп,2 nano SIM,Bluetooth 5.0; Wi-Fi 802.11 b/g/n,2G / 3G / 4G LTE,A-GPS; ГЛОНАСС; GPS,5000 m*Ah,Micro USB 2.0; mini jack 3.5 мм,,,300
987,90429093,Китай,185 г,7.5 см,16.5 см,0.9 см,1600x720,6.5'',TFT,1000 ГБ,32 ГБ,3 ГБ,,NanoSIM,12 месяцев,MediaTek Helio P35 MT6765,2300 МГц,8,,,2,,,"ГЛОНАСС, GPS, A-GPS, Galileo",5000 мАч,USB Type-C,,,80
988,95151837,Китай,198 г,7.44 см,16.6 см,0.83 см,2400x1080,6.8,IPS,256 ГБ,128 ГБ,6 ГБ,Android 12.x,NanoSIM,12 месяцев; 12 мес,MediaTek Helio G85,2000 МГц,8 ядерный,64 Мп,32 Мп,2,NFC Wi-Fi Bluetooth 5.0; USB хост (OTG),3 G; 2 G; LTE,"GPS, A-GPS, Beidou, GALILEO, ГЛОНАСС",5000 мAч,USB C (PD); mini-Jack,,,20
